Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM,Source_File
2,3.6343141766323295,0.7761673864138032,5.827195212782197,3.716261567990969,4.715208558898741,-0.18474602503328547,-0.32407527371046596,1.6033823520953436,21284.26926083799,182.0640366668044,21453.695380953613,21285.047830293595,426.1877543894989,-0.4776294721970933,-1.7495681770196125,1.0079601567730287,1390.0138076382505,216515.76384725852,164.6742850516375,69.5466811596817,112.71993627881145,131.4243811820878,195387710.30890486,301.52895764457804,301.52895764457804,301.52895764457804,F3-beztrytytki-02.CSV
3,3.590013121713173,0.7848819364276832,5.74539056839981,3.6748002480742366,4.711725921879703,-0.1445915294763199,-0.3370299725484269,1.600381495446479,21296.969070921998,178.55245824296844,21453.695380953613,21297.71745053986,426.1877543894989,-0.628555487574182,-1.5811715083833184,1.0073590899019338,1407.852537843744,212580.99076898512,280.40581199307945,114.80743419403508,96.00275044899028,127.3333359826788,194589728.11077178,185.02593882613235,185.02593882613235,185.02593882613235,F3-beztrytytki-02.CSV
4,3.5751481247088455,0.7986540406461177,5.8527619102382245,3.6632571107164953,4.8983858635635995,-0.19114464994946498,-0.31973481548974014,1.6370683692203283,21332.566545764206,166.46724241191797,21844.219368831524,21333.215962632934,816.7117422674091,-0.9915986455671669,-0.6044498290052891,1.0239845881633456,1396.388147403186,218287.92792207532,381.3499458774655,347.09601594904433,49.398004343264766,115.16990058406547,193304880.49631053,4.9414658312042175,4.9414658312042175,4.9414658312042175,F3-beztrytytki-02.CSV
5,3.554487311592556,0.796649318724522,6.04406196515556,3.642657114529117,4.838830029768263,-0.1744591324752933,-0.29341911800975407,1.700403303014626,21335.21305365142,168.10424183082063,21844.219368831516,21335.875223398732,816.7117422674019,-0.910482767481343,-0.4252165637279375,1.0238575688885834,1381.2260846619668,218982.8665404608,224.75910721372966,190.8107085155531,209.4496825992841,116.15906240615644,193438304.51627588,343.2523585524298,343.2523585524298,343.2523585524298,F3-beztrytytki-02.CSV
6,3.5372766426954123,0.7738405440468755,5.790860875295458,3.6209225869826107,4.74814590583985,-0.14264090307015975,-0.30567396636227695,1.6370958396069382,21336.49918148186,161.07470182473054,21453.695380953613,21337.107093929386,426.1877543894989,-1.186461074700829,-0.5670986253353263,1.0054927567299077,1380.8523793397683,214862.503673744,109.95645864129484,71.36182569632659,304.2561213442635,114.8065549250532,192739466.8106104,340.5497339411058,340.5497339411058,340.5497339411058,F3-beztrytytki-02.CSV
7,3.5014524201065145,0.7908627637939977,5.931433260213927,3.5896454948137646,5.0687475244639595,-0.18431929355882115,-0.28706794103121025,1.693992249088877,21327.408015525216,166.10649204962272,21453.695380960868,21328.054777181846,426.18775439720775,-1.0409548487289342,-0.8925455418902888,1.0059213649095906,1389.1483625585295,220864.838547803,369.3709573610041,316.29812953436766,52.07736937667014,117.90015614729155,193636626.29684317,76.49297429534067,76.49297429534067,76.49297429534067,F3-beztrytytki-02.CSV
8,3.489273374233512,0.7858124968643181,5.749639174818263,3.576653851395607,4.653287256632672,-0.21201527226192526,-0.30083870180475936,1.6478041581024832,21345.47729850342,155.42866074187265,21453.695380960868,21346.043102873806,426.18775439720775,-1.3446724356083049,-0.16531464959540365,1.0050698366189748,1367.0420539173417,213524.78684652125,162.6890723918504,92.16845200153853,238.38856029635974,108.40152512680481,191888155.02916747,101.21013128038824,101.21013128038824,101.21013128038824,F3-beztrytytki-02.CSV
1,3.5724900204458123,0.7860695851231191,5.813553581152946,3.657938367532519,4.699748395271401,-0.23001199081962262,-0.2775120479574804,1.6273113564716046,21346.99233875577,154.40932106666872,21453.695380953395,21347.55070655765,426.1877543857845,-1.3730836887241789,-0.08803502442115674,1.0049985047309877,1395.7167378012148,218991.38469320576,160.6586930793076,141.38451527555344,153.0650166187955,108.19235617612317,192078429.07779962,2.726502985424905,2.726502985424905,2.726502985424905,F3-beztrytytki-03.CSV
2,3.504693482426803,0.7951242364768629,5.6209592417614065,3.593747337999556,4.5575610078543285,-0.2008429514946798,-0.30756127640438535,1.6038376165978454,21369.55273158576,150.77504049218155,21844.219368831295,21370.08456275316,816.7117422636838,-1.1623705336922887,1.4344695077121843,1.022212286948989,1389.6259820801781,218031.89169798733,355.9347454460598,181.7798636303908,69.1463198594512,98.67445604695905,190693413.4657097,13.579092962602628,13.579092962602628,13.579092962602628,F3-beztrytytki-03.CSV
3,3.478737996340176,0.7530256655491476,5.6782263303719445,3.5592969557484206,4.692250233820679,-0.12488465553210475,-0.28340758508440045,1.6322661655881392,21403.76251680816,113.18847284114696,21844.219368831524,21404.06176184446,816.7117422674091,-1.6905405938213478,6.8991183016389,1.0205784778109679,1388.9259859272654,211428.9448994312,246.40659284764484,212.32768433746733,263.35707718143004,76.17345964938517,186505465.37369004,11.750935646700661,11.750935646700661,11.750935646700661,F3-beztrytytki-03.CSV
